,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0.0,0.027266347743161442,0.040257658548481,0.06606047203533158,0.058686172013234277,0.04915042728306266,0.06264266467705301,0.014864978202559104,0.014205344908299566,0.04473902900866776,0.022876791436039875,0.048840717734072725,0.07417549513353354,0.06098398771841199,0.09573569137439793,0.0027029806412288025,0.07150979585692603,0.07993145883315851,0.04890073797042932,0.07293074923833605,0.07309022138616783,0.02857012518471531,0.03364361282077276,0.047895754460337704,0.045417332564540516,0.044700315197310284,0.06341690365846779,0.0460272567727859,0.02209264587204847,0.04106559173044056,0.05435844365521649,0.004382071678429739,0.035521883303512566,0.007710298006644636,0.05089305960843788,0.049942315683875936,0.006260444689457758,0.04449600806414635,0.029220789101155102,0.020672356603709703,0.009401687471376853,0.042431043308420326,0.03896096631115514,0.013972333797348207,0.053964431876809105,0.0048328660621159356,0.0779989661431885,0.0103876674998894,0.08392489101863088,0.004096264336831596,0.04635952254892328,0.006993869377212728,0.054689484010988464,0.01358810302856064,0.05976011677001541,0.00032625342564819923,0.00558320114748759,0.05878757041728724,0.003220421866088369,0.04508879496334958,0.011883253615311768,0.068930564365538,0.031296053531971485,0.04258557405618045,0.07554321790048127,0.024661167632846013,0.001462256607011967,0.05312399954393705,0.006703967939512099,0.006685855518572037,0.050698558893812966,0.011056055711609222,0.020237651434579524,0.05305026169242756,0.030053562246136232,0.031886081647473204,0.04483455341645685,0.016684438856429534,0.01770260506018907,0.004697011768188054,0.005748221617364312,0.01362388915046536,0.05943347624754174,0.023821583395396546,0.017606259575462576,0.013845991130168045,0.0043864220243273145,0.04878363511751192,0.0005853343082130451,0.04219321674802243,0.025099449512644,0.03054640203018293,0.11511209368675761,0.019711370051269682,0.03744703358717316,0.009462354882175623,0.04122565209315579,0.10749683798234987,0.053795123354473506,0.05379512335502686,0.006304969466443192,0.04096066000412671,0.03448415760627137,0.006127227128432374,0.0005089922609444825,0.04497731157032302,0.03448415760542756,0.006127227129999223,0.011477829624430592,0.025919055672332734,0.03160476764556262,0.04063460940673937,0.04063460940755236,0.05071323330377112,0.013278190912707374,0.03160476764550736,0.0025668909324796686,0.003293633054360924,0.017717901295341742,0.02910028537245805,0.005851951236137935,0.028240855680340026,0.02532139349141692,0.06306844485245716,0.043946496821553424
1,0.027266347743161442,0.0,0.03558320964588228,0.03309167140730089,0.05703110041511052,0.03715269386124513,0.03222766207167417,0.0740140786186634,0.030570753101014644,0.12321775158257621,0.04282584153188992,0.06214695208687566,0.01708413403759916,0.019976866971142745,0.0526347530958323,0.010190862677721428,0.04524079010939914,0.028651818464707084,0.011028083421183216,0.04178307305312283,0.006254843607321251,0.02247076818260594,0.04866328047168746,0.08731882328853344,0.021764978002048255,0.048253870431473035,0.04570042205397743,0.0038717087944481364,0.04837839090614375,0.02871586697562215,0.04831237463357791,0.054603576693814784,0.07486534696587623,0.040303243219247824,0.016540573440116786,0.06966377220483906,0.05929595650122509,0.04357115492047731,0.014173590143195892,0.006865382754346074,0.0524290372924333,0.03228650764929379,0.08999897526581593,0.01744382412604526,0.018852345110063787,0.0290067534349864,0.03144172822254186,0.04197707520166928,0.008720440707230452,0.027807397989544954,0.05280383434668657,0.08994428914361663,0.004365537218106767,0.008281841419226412,0.06757627440444557,0.11540106350813949,0.04210377267067468,0.01254524977896262,0.03188102784699113,0.07801509713903544,0.005157678525346362,0.024604651722544366,0.02478252086745098,0.01838203102668221,0.008604440122050154,0.041070001755238714,0.017139827938812528,0.025417123118715256,0.004674391992543954,0.029509742838083792,0.02973875596264736,0.03134805701283614,0.02210767907254373,0.0674148459223071,0.047993205923790166,0.036107873871063983,0.07400499667982978,0.05166355628645256,0.005358747662791586,0.04970412149878753,0.05745955445916533,0.024779190418390485,0.014555021313955571,0.0687324879277382,0.03942302678670301,0.07725102982628035,0.002570364393881603,0.01324576090164606,0.034370806380945106,0.06923343490800499,0.05193684406959243,0.028774398982598214,0.023807259950275658,0.006394063592073977,0.05723287962066237,0.031128006809306916,0.02155554324490638,0.006713242762608156,0.04298829525814032,0.04298829525759165,0.03617487239941191,0.03229150401381504,0.029788205702747796,0.004884288158397388,0.021186754568692262,0.05090740158623468,0.029788205701779313,0.004884288157839353,0.024058317476714497,0.03644945963534009,0.052801961493259476,0.03116137776513695,0.031161377764957136,0.04480783661397572,0.03687072571397247,0.05280196149321725,0.0004249011197959332,0.05006977626502616,0.03498259527308905,0.0025529688572413227,0.04740174467821829,0.030426658822921282,0.0032909965269931865,0.02305992788033749,0.044960252073468
2,0.040257658548481,0.03558320964588228,0.0,0.0038724974330048936,0.0158210074226765,0.03485815432408628,0.06938056175082144,0.04385730164343793,0.02100172134309096,0.0724261628295209,0.048508558531337544,0.09415735775356648,0.02889090530600138,0.037741389361851084,0.008575519955998246,0.0177440281421785,0.05663345829619959,0.12395897488869939,0.029231570164012805,7.602345618935445e-05,0.008502867005986453,0.01692299105221072,0.025525092883646086,0.012377057043324506,0.02348318252393746,0.018446905202188914,0.00266746727470357,0.00023337396467188384,0.025737469553539526,0.011256472101004585,0.07302021029675644,0.0506736978231829,0.00783477589452121,0.04845482071155787,0.11085163224201879,0.0009927850197692621,0.06324596146911331,0.07888468560620368,0.07790711044133392,0.07560054807752076,0.044431611110186266,0.10142330265877708,0.023331866918542693,0.08107101642146573,0.021618035783162414,0.028028358382985608,0.026856462328406328,0.04010815405179726,0.011074564390927457,0.0389123554358301,0.0052535914736787925,0.03771707424669061,0.020030586772041743,0.006913083378154811,0.06754782164858185,0.042686910344717874,0.011671201204378931,0.008611106905917768,0.04967161027350398,0.022223824752606845,0.014093102893443137,0.08069886999098586,0.018432491231642388,0.048291532840288844,0.024764483594050916,0.0016935797413699615,0.0068855878952479195,0.00832392317067238,0.011292786903788946,0.00548175588583086,0.04380777377620886,0.03328023460853385,0.03857700405375087,0.06982302044400956,0.04691106691730181,0.027476533185919038,0.045861460854212284,0.04268244609808426,0.04216449338359448,0.04567896653909829,0.0543530208105445,0.0015145882224796236,0.04360812987079981,0.0092859998487799,0.02307666116621229,0.012377655839723877,0.03328780306967647,0.03562582271038376,0.050739529116226006,0.0526617969869183,0.041280048900277914,0.020843788308599554,0.08286520725335841,0.008000201253876866,0.009487945392309627,0.013195648929759843,0.05489234424648379,0.09837685751141804,0.026260784652204893,0.026260784652188906,0.0794771220748298,0.0917823802338132,0.020007384862622265,0.005971517512882592,0.006039955054000246,0.007181517927021847,0.02000738486236118,0.00597151751272987,0.09540289696786548,0.005771765636094197,0.01006710895987578,0.06300030542709216,0.06300030542760754,0.03277839667139506,0.0350766604513516,0.01006710895989069,0.023952338524773544,0.024631106667046647,0.02056651863661243,0.01718311132001622,0.07425488146239849,0.011587070335576674,0.0014512658272985326,0.014271666107937285,0.03107545449413241
3,0.06606047203533158,0.03309167140730089,0.0038724974330048936,0.0,0.10977960496520923,0.010393657279781752,0.05576544032252652,0.023011917357410844,0.045494073230253916,0.021454882464822845,0.015093753334688535,0.015036516775252097,0.0006468837251603412,0.01658370040249596,0.016893763268537247,0.08484162492815953,0.07307344701187575,0.09498752651344734,0.07270316934340652,0.022572347702634086,0.012330034356114272,0.011533867873706432,0.03343074865968254,0.045140840453896165,0.007629401137837717,0.011770321408711523,0.002210665205929792,0.04457731439592248,0.16037927344418526,0.016816253538037226,0.056263773381511686,0.0899689482255231,0.03885262320623765,0.08936686226829997,0.04814037805679905,0.06345179909278774,0.009652788284559172,0.0368271031035335,0.029349675813835616,0.03573298473705617,0.05747683446217222,0.08323548585568175,0.014634879729642138,0.06117065624116005,0.00100993020000079,0.09149336630261914,0.0015928286173156937,0.0017697326414941757,0.009694435880815372,0.03079543574149574,0.04115536467826932,0.05158164951579028,0.08035616427302529,0.0012424946451164412,0.0786394687080777,0.047761903916875376,0.09697507069698424,0.019772283361403513,0.07696208825437421,0.00541974232916685,0.11410852001674704,0.016640028529369574,0.051192039729081575,0.03374489433293198,0.011527180385129144,0.06383255637305175,0.010281590947999419,0.056231404685619144,0.07202931959112037,0.049293863979767955,0.031173729308962585,0.0023189767098577498,0.07480460948536378,0.06183244170141806,0.07887986140554215,0.0525414828474372,0.009780953595320484,0.09210672889326829,0.02178915900112755,0.03519689785640019,0.055272244052531526,0.03536378547604985,0.008317005521137667,0.0012622315301211281,0.00493348929368085,0.05279886630704218,0.01242656530211665,0.03352043256272135,0.05541014700865482,0.03968262766399939,0.0499753928030749,0.019715878101141778,0.030065314683622515,0.0601521372901148,0.125273205983431,0.005682844355632289,0.10213040256713127,0.08760507841817086,0.031412387595258356,0.03141238759593032,0.03395311521490143,0.02438151313855191,0.01042047689808213,0.008505667096394668,0.011843695588791836,0.05043122579175495,0.010420476897651612,0.008505667096426733,0.0545546972270123,0.08172536653385176,0.006052836774346374,0.0474976833968068,0.047497683397078806,0.01448215428184375,0.038717027277482406,0.006052836773934098,0.058071412348430565,0.06006998004932407,0.0311506875234813,0.00607676838759817,0.020866655373921957,0.05100384192315496,0.02092029009210632,0.020604565171325497,0.011182835677930728
4,0.058686172013234277,0.05703110041511052,0.0158210074226765,0.10977960496520923,0.0,0.032306633650480476,0.04322264582592613,0.03906084486898468,0.05933775138874983,0.00167006245154432,0.03578781432185147,0.07730379218308732,0.023759757813508635,0.023733326433890044,0.03517928768428996,0.029214478548554294,0.022882445868701706,0.02929516661064656,0.052476097530046166,0.06275993287735372,0.030839482436174633,0.0866509044391971,0.006028721357908137,0.003342930457961592,0.041407631754998356,0.052303237571243485,0.02847085772277995,0.05669200348599101,0.058690136377314135,0.02847188822273936,0.013525831948156318,0.04394400109735928,0.023627723078562937,0.048750846484082656,0.11089999832429522,0.05043944463873439,0.07569537393982047,0.03812010816630403,0.04093003856482563,0.07360278779113816,0.08613237773327515,0.08833734181510934,0.03014258792557587,0.016247508149167124,0.025893104216025985,0.06612083203020418,0.06317187532730409,0.031913685748969974,0.013297971474955038,0.04902991561711618,0.015916162168032006,0.0870102163199496,0.12411478155844001,0.01471673185558327,0.07636798209559577,0.035235067659540424,0.0265018123284672,0.01855630557822633,0.06502233164781081,0.035018685557898485,0.030803967024549163,0.04627868877999678,0.11163833844222035,0.017881611187733692,0.022738091715303305,0.002600512831220903,0.035450791996056594,0.04707520982418186,0.032374716523851155,0.01603863519290006,0.0053167701975572875,0.027969835805800123,0.013019399697571387,0.06294409565061593,0.016126835223627893,0.05806824770510793,0.02907240822965957,0.011341283406671024,0.012714338984861536,0.0024983834382096845,0.00852867004390851,0.009967037331651205,0.02710951244948452,0.016896901876320813,0.05003484956451952,0.014386693391370104,0.04290291448681814,0.028492055645767234,0.05315442330463109,0.04510442605001776,0.05006304985722358,0.05364974675373946,0.16105818349087347,0.07297970027211764,0.07237099247944537,0.014118745749027408,0.06144817024846708,0.06434706309584164,0.13382775644660494,0.1338277564464347,0.006888964750843995,0.054101083917788874,0.06602069177080384,0.017354648902049123,0.028718252939582262,0.0323908875940706,0.06602069177088966,0.017354648902041678,0.07186121463339587,0.02770426739570357,0.08570304834893314,0.045659963590022966,0.04565996359081069,0.03354943915245521,0.03865396535945116,0.0857030483487987,0.09666097932594152,0.010858743677691126,0.05221806004608379,0.05156371253816158,0.035302625241816925,0.002442884387375501,0.016060660399864958,0.053638172868244224,0.0004986588766594306
5,0.04915042728306266,0.03715269386124513,0.03485815432408628,0.010393657279781752,0.032306633650480476,0.0,0.10471328031053803,0.04501555843545967,0.0803033395718234,0.052031233080391835,0.0032189190925788155,0.11494496558114416,0.048964757089199264,0.033705700671730336,0.030837340789237867,0.07506327133860212,0.08813071118123278,0.08979058384532948,0.061783577741130025,0.09620388603049577,0.008324565784165974,0.03093108478876173,0.13207674422162854,0.00023625974783387268,0.027200578481678277,0.013514950038978363,0.14303054314787897,0.0006338494934114098,0.03304361123987375,0.003598443060729409,0.09092631690256847,0.014668418895952965,0.06582783377767938,0.026951153335380913,0.03379982978511934,0.03469748238885243,0.014734892251841677,0.09190690348549473,0.07897722458762398,0.09895568692841199,0.05266245166143342,0.09831972239418732,0.07229846585965757,0.041097005656528456,0.004067029930151149,0.05984185906233685,0.04559987715360155,0.11045786167858505,0.031212467540499958,0.05210986839235487,0.0680564695304081,0.05990531528480575,0.12895108003991787,0.0855520858079442,0.14108635102820866,0.016318016157482056,0.014241103582922247,0.041349091788888195,0.000525702198421593,0.035950023375304195,0.02347022803342949,0.06495538848860836,0.036635505811417265,0.06899202734439658,0.06504607742449195,0.05702078067404053,0.008104154932726006,0.045988309256116994,0.050564025639727665,0.07486177107032475,0.05097916714740061,0.00886477587958395,0.04013172384134984,0.07324165963657303,0.048868406936004166,0.050236292855692144,0.011163598663446713,0.16307076185277763,0.02199872227560041,0.14886117276814403,0.010475691812390482,0.01073586954713599,0.03590298265730188,0.07939099213511243,0.06207922417464078,0.04276844735801183,0.04458525763152932,0.027410388247939368,0.03240598079843578,0.06889517410615686,0.04371445652906179,0.028528225930584766,0.11623109234015915,0.011694546320249853,0.06687457510001917,0.04400162144735055,0.013571028527827989,0.07023381727606541,0.09928553410150473,0.09928553410181577,0.04764867536865175,0.021119083075768656,0.07059120455925243,0.03980959919406346,0.041896829705991456,0.04236977200410672,0.07059120455922237,0.03980959919377621,0.06682562939633682,0.043237243136868504,0.03144230364022494,0.07916916287256048,0.079169162872404,0.037966615166166603,0.033774362794609665,0.03144230363947883,0.09996620033390939,0.03351895679432694,0.08268928915298747,0.030883998649403274,0.029649071893133247,0.054346371010452886,0.02739439139196473,0.006484092941962614,0.032508540157695276
6,0.06264266467705301,0.03222766207167417,0.06938056175082144,0.05576544032252652,0.04322264582592613,0.10471328031053803,0.0,0.02590823664889561,0.12228241274563656,0.020573568379465546,0.04328579102574415,0.03571729474114195,0.016295196218246967,0.06659948325267835,0.016776472417764563,0.031500071885278876,0.07151428653478387,0.031573437484484664,0.02068975740763126,0.08654441159818772,0.014773762863140128,0.02441634308855431,0.0036548818862537575,0.06172525441213405,0.009176728218056318,0.061391647414699775,0.03510197900727244,0.021928525184404753,0.022162859965555694,0.03365999588480608,0.06974802587559942,0.13726226132333771,0.01263452158493627,0.02121300905420678,0.14002168960414804,0.045393723305715325,0.031169128613225676,0.05881389292464274,0.05313138905347696,0.006252511169129367,0.025969210665730148,0.05796008268912178,0.013891228618707454,0.008832777860253355,0.023813085456630866,0.07276524673527923,0.01734788656394157,0.05864795885561115,0.06749455037309338,0.027547295293519014,0.050665253213947374,0.014297132104892933,0.03471707195685797,0.059717967861231624,0.04098172255781719,0.02620583040141082,0.0011104995907151168,0.09612446622432784,0.020824029813351314,0.013123530956764813,0.020159899222257943,0.040571362362454004,0.002365662462805218,0.04292629934377813,0.0053591115342789255,0.021139836808631796,0.021624631096694845,0.03462160986918867,0.03954763109516064,0.016510010940444506,0.014080684146789101,0.041239246570967704,0.019499427591916377,0.07874991456434531,0.08786137386028282,0.04482515974021879,0.0859606774219222,0.004320909764002417,0.024525998036555263,0.0006357638575472805,0.021828445592412392,0.024298024276440698,0.07248866465169274,0.011613831154293956,0.0553111304655981,0.0323338663013186,0.028629043570249497,0.07436299058786544,0.08888053550694097,0.015670826636272568,0.07430826053693612,0.032014218754559294,0.13771731631445988,0.03985301922294022,0.04306221267311982,0.004754584078757375,0.04616664646435485,0.07845903468867091,0.04668410166738606,0.0466841016679067,0.0006577105213175961,0.008464580971574969,0.009158032012122758,0.08069662412857487,0.03248745769650734,0.005598632553166194,0.009158032012395874,0.08069662412907637,0.019493296617292887,0.002743192286542856,0.010833337776514346,0.067832519238214,0.06783251923761677,0.030888897104147568,0.016370098617476674,0.010833337777088644,0.026793326395863015,0.026793092302783848,0.004331412919478989,0.003412942017543195,0.012846510782029589,0.027465264263619612,0.020672998783521194,0.047309016576361926,0.018622649587601774
7,0.014864978202559104,0.0740140786186634,0.04385730164343793,0.023011917357410844,0.03906084486898468,0.04501555843545967,0.02590823664889561,0.0,0.0047326326575060414,0.05202447177094705,0.08565923262740714,0.05786259033329219,0.07529092283729238,0.022375553925277313,0.11578814403154344,0.03954811253398238,0.11494726082156985,0.09461466335620025,0.0050004687762447335,0.09611856228784578,0.007527312360937252,0.01565195403880545,0.0646423033852085,0.02538105659628203,0.0020329763271489196,0.01063306079717785,0.15526911886856498,0.022528557389132592,0.029593914806842116,0.0627184519874496,0.038090427474998856,0.11368731744341751,0.011309696085038191,0.020754651703296247,0.03645611039331521,0.027047400589174302,0.007920745472660095,0.04143121164148421,0.00797386578425567,0.06788079144485719,0.012215177655251425,0.0006895326635224335,0.025141646322666182,0.03424574297054291,0.008654937685621263,0.024085957411085147,0.04564927788806276,0.10143980734878404,0.07174523581777205,0.04156272305412915,0.12815931214069182,0.027979287147466565,0.08003345952061942,0.1442936478997851,0.11235973437736448,0.016183305081009403,0.01716095758814538,0.005380375203989798,0.0773154813924355,0.08758731474558101,0.013441366987491455,0.08790529843661517,0.027414935823554285,0.07657340158665882,0.005812283346066303,0.11237010916650066,0.08482414815507167,0.03925984396995187,0.022406519227525803,0.09281905175951109,0.06852802197069202,0.025311763578684813,0.02597227166702944,0.14311547847059145,0.07102314320927398,0.07876483619939681,0.048021449146159356,0.1250821941309641,0.10648034102453838,0.08587009624851734,0.03222908201802349,0.018434319574858676,0.029449879764899937,0.009191055590088445,0.04207519940119956,0.008600983842287377,0.03591716465256286,0.05846371051515617,0.0966781968335975,0.024923657008904837,0.034866987054842834,0.004996267620003839,0.027518485688654355,0.026462721637777742,0.04466152549084597,0.09419340872969989,0.020948350015877294,0.035978643986336836,0.028654275137596972,0.028654275137306496,0.05860879194930097,0.09848132124518938,0.014759009743605275,0.02394848829201539,0.04913052709130792,0.03221014440996175,0.01475900974254769,0.023948488292416203,0.062471539620289354,0.022039981552868074,0.03609640174978432,0.04196123195301734,0.04196123195261174,0.05396411245352736,0.006082147672311286,0.03609640174863886,0.14265021229364677,0.02411819884040636,0.032375017407355114,0.03543200781988865,0.01669574144412975,0.104435422502882,0.058492225918227544,0.03579952153179031,0.038134669480237575
8,0.014205344908299566,0.030570753101014644,0.02100172134309096,0.045494073230253916,0.05933775138874983,0.0803033395718234,0.12228241274563656,0.0047326326575060414,0.0,0.039716462043828664,0.045579083403941324,0.004916837058436231,0.09527997078190553,0.0021469112524927824,0.0834581226898404,0.07000380785350528,0.05495556601293829,0.018776053025290465,0.07687374325396436,0.0007815920465355388,0.030847366439324883,0.04201319612273462,0.11775680437871783,0.0074739563284400325,0.05718523424373162,0.014656556548261679,0.04656111411744977,0.09502653592175075,0.05825535475776312,0.05455779469929549,0.013274534764651298,0.033365554893685805,0.022820202171516455,0.05179098777930902,0.043754856470634554,0.040798775025433796,0.018920156198254212,0.007818713267818021,0.029632022362622988,0.03764242459072467,0.03841343497342976,0.01653753816415393,0.038258538450894726,0.0003358351406233894,0.016167253427233706,0.024321995459404198,0.016560833907887346,0.01718898226667612,0.020860036016533124,0.05265610500394237,0.032424599787914135,0.06951583855044065,0.04105267718332353,0.0372044639024061,0.009530856713309182,0.03963423608470482,0.06470403936447378,0.018107962678993204,0.0731625343353286,0.03315432664152112,0.005076750634969353,0.06698618859586661,0.01853906724082418,0.0144857810235817,0.002294928968097779,0.011297005010695521,0.022577565553465514,0.08121134137685146,0.02452833778650471,0.04709387868076411,0.02465614458203136,0.09259965303996015,0.02661127741638417,0.002708273529473779,0.1233373092524944,0.0421242838450942,0.06386716150885352,0.0841367661046961,0.13686457752419268,0.079001221668901,0.05173172013906594,0.005372527766811173,0.04310188765827489,0.02128584310293237,0.013267592212419198,0.02965536977932467,0.013699733630233584,0.03299659501309042,0.040746260392068245,0.019570127017149216,0.06492243625100762,0.06138046988465427,0.02060888633893419,0.049504871554795,0.05983320141054181,0.06465776259006624,0.03280374521114425,0.040386095946321456,0.02357401646447502,0.023574016464408185,0.008083578803676187,0.053942775555297806,0.06755057025643134,0.01175229356607312,0.01671060714512536,0.00827544601804052,0.06755057025743319,0.011752293566371837,0.026457484062534852,0.036451071226402766,0.07920350619885047,0.0017248568037235143,0.0017248568055314706,0.03559306015477197,0.047717846029003794,0.07920350619812624,0.08324318985613695,0.05830543816413297,0.031481257380816564,0.02368706406923443,0.027698563678579084,0.1016382771900694,0.03302188904603763,0.017871774450469183,0.001267222059445278
9,0.04473902900866776,0.12321775158257621,0.0724261628295209,0.021454882464822845,0.00167006245154432,0.052031233080391835,0.020573568379465546,0.05202447177094705,0.039716462043828664,0.0,0.031010793685696727,0.050373706644223824,0.024815826675426825,0.013723781700484885,0.0713823227579378,0.06712726014351034,0.04765039460950735,0.019496968367701203,0.02960191258275874,0.1025885756736553,0.13821254773701838,0.052955773602970435,0.018064246837471067,0.06282441356307687,0.028142270703652723,0.009213962229926773,0.06794752390505167,0.0034514064902300737,0.08486080602472328,0.007012190076303187,0.08196434620143922,0.02663726392571821,0.008289665695471297,0.06516189534849309,0.013121372976496506,0.06698940743197528,0.0002208368472625748,0.033138991168345226,0.03133439761967519,0.034466851274493074,0.05019688926273062,0.039302233342659046,0.02629744522467021,0.061084250672998434,0.03996961482809882,0.051658304026158265,0.06493573907042038,0.12129819289974451,0.05556105541470733,0.01790971313475441,0.07461204241611506,0.014989987725727986,0.12093101606733389,0.03604340180281634,0.07089121421751357,0.07197032833002075,0.056984063683495276,0.048140392098145,0.017630488887137787,0.007613914975292301,0.0575582373462553,0.12228647321190546,0.09409101193731444,0.12555038807179503,0.015523805672863086,0.022508495683809176,0.037142739815558566,0.008840364650102012,0.01122343099833072,0.0076466738599600915,0.019717286366400903,0.06796899775289246,0.13006250213690576,0.03853880694995651,0.06007248726499093,0.057599781604517584,0.014353920976421465,0.10505150335441099,0.012848475134628378,0.15381146018521516,0.10873351103479131,0.06441469950322105,0.0971129497648131,0.03272761920332008,0.12826430243523543,0.0029917832105746424,0.0998650052432781,0.019391604078314775,0.07449718324952816,0.011757895334987091,0.039271370807283226,0.08142150823514838,0.024655424806672547,0.036588224008257876,0.02920670091283923,0.0966357568202627,0.04041579734841138,0.019158632570202772,0.0648737707897745,0.064873770790299,0.05504496337046278,0.04687070646859743,0.023999021454355753,0.002342111336931109,0.028306154667137932,0.0021863906638718237,0.023999021454272584,0.0023421113380018683,0.05277606885199522,0.039862979886587435,0.01673597806551723,0.05964713641781986,0.0596471364169947,0.12401164988414626,0.04099317247030832,0.01673597806460264,0.0060239603094238165,0.027034013047743492,0.09410341962697612,0.03530827051197264,0.022763055038754483,0.08808609374577696,0.11801879380557259,0.017143069238304266,0.04269252761698053
